piezo_rms,piezo_peak,mic_rms,mic_zcr,mic_energy,ratio,label
1995.17,2027.0,433.66,0.031,2.64,4.601,1
1979.54,1990.0,1368.29,0.203,3.14,1.447,0
1982.51,1991.0,737.95,0.078,2.87,2.687,0
1984.9,1991.0,1306.35,0.203,3.12,1.519,0
1960.23,1989.0,600.42,0.188,2.78,3.265,3
1983.41,2009.0,1518.16,0.094,3.18,1.306,0
1993.61,2006.0,1642.47,0.109,3.22,1.214,1
1987.38,1993.0,399.03,0.0,2.6,4.981,1
1989.14,2001.0,377.05,0.0,2.58,5.276,1
1982.55,2000.0,829.47,0.219,2.92,2.39,2
1982.03,1990.0,404.9,0.0,2.61,4.895,2
1971.58,1987.0,704.1,0.188,2.85,2.8,2
1963.9,1990.0,1199.66,0.062,3.08,1.637,3
1973.77,2015.0,388.27,0.0,2.59,5.084,3
1987.55,2006.0,1291.23,0.297,3.11,1.539,3
1966.67,1989.0,958.07,0.156,2.98,2.053,3
1968.06,2002.0,622.51,0.156,2.79,3.162,0
1986.96,2000.0,388.44,0.0,2.59,5.115,0
1969.47,2003.0,1471.56,0.094,3.17,1.338,0
1982.43,2001.0,752.53,0.078,2.88,2.634,1
2010.04,2047.0,633.29,0.156,2.8,3.174,3
1979.87,1992.0,1019.29,0.172,3.01,1.942,2
2039.86,2048.0,510.0,0.094,2.71,4.0,0
1976.47,1993.0,1005.82,0.156,3.0,1.965,2
1976.27,1990.0,660.22,0.141,2.82,2.993,0
1990.39,2003.0,1037.59,0.062,3.02,1.918,1
1985.73,2005.0,774.99,0.109,2.89,2.562,3
1885.8,1897.0,1135.45,0.156,3.06,1.661,3
1973.29,1989.0,909.93,0.109,2.96,2.169,2
1968.55,2018.0,1042.17,0.203,3.02,1.889,3
1979.39,1992.0,371.46,0.0,2.57,5.329,2
1969.47,1987.0,363.51,0.0,2.56,5.418,2
1983.1,1991.0,582.43,0.031,2.77,3.405,1
1971.82,1979.0,752.2,0.125,2.88,2.621,1
1993.62,2019.0,375.17,0.0,2.57,5.314,1
1984.43,1991.0,398.74,0.0,2.6,4.977,1
1980.52,2018.0,630.04,0.094,2.8,3.143,0
1993.29,2009.0,373.44,0.062,2.57,5.338,3
1971.77,1987.0,588.02,0.094,2.77,3.353,2
1977.26,1992.0,1383.8,0.141,3.14,1.429,0
1979.16,1990.0,618.43,0.109,2.79,3.2,1
1975.99,1989.0,410.01,0.0,2.61,4.819,1
1968.37,1977.0,509.97,0.047,2.71,3.86,2
1982.39,1990.0,448.34,0.0,2.65,4.422,0
1999.56,2043.0,282.68,0.062,2.45,7.074,3
2032.46,2048.0,1359.03,0.312,3.13,1.496,0
1986.4,2003.0,1323.32,0.0,3.12,1.501,0
1980.16,1991.0,421.88,0.0,2.63,4.694,2
1974.92,2008.0,623.47,0.125,2.79,3.168,3
1978.62,1990.0,1581.34,0.109,3.2,1.251,1
2010.72,2048.0,1146.63,0.188,3.06,1.754,3
1910.73,1937.0,965.56,0.094,2.98,1.979,3
1981.75,1992.0,793.89,0.156,2.9,2.496,0
1983.8,2002.0,532.15,0.078,2.73,3.728,0
1965.3,1976.0,1275.08,0.172,3.11,1.541,3
1968.44,2004.0,949.99,0.188,2.98,2.072,3
1974.73,2000.0,1461.04,0.172,3.16,1.352,0
1974.25,1988.0,402.8,0.0,2.61,4.901,2
1985.71,2008.0,1124.22,0.203,3.05,1.766,0
1965.98,1975.0,1782.39,0.047,3.25,1.103,1
1998.32,2007.0,516.45,0.094,2.71,3.869,0
1980.02,2003.0,1243.04,0.125,3.09,1.593,3
1987.01,2003.0,986.24,0.109,2.99,2.015,0
1955.73,1987.0,1370.38,0.188,3.14,1.427,3
1981.42,2007.0,593.39,0.0,2.77,3.339,1
1987.32,1993.0,650.0,0.219,2.81,3.057,0
1974.57,2003.0,563.45,0.109,2.75,3.504,3
1994.3,2019.0,1238.65,0.203,3.09,1.61,3
1980.66,1994.0,994.57,0.109,3.0,1.991,2
1989.15,2015.0,541.71,0.125,2.73,3.672,1
1970.14,1994.0,790.56,0.312,2.9,2.492,0
1971.9,1988.0,570.03,0.203,2.76,3.459,2
1956.6,1968.0,1321.1,0.0,3.12,1.481,1
1972.05,1988.0,1145.89,0.141,3.06,1.721,0
1980.46,2007.0,523.44,0.0,2.72,3.784,0
1971.36,2004.0,1061.54,0.25,3.03,1.857,3
1970.66,1989.0,497.69,0.109,2.7,3.96,2
1998.08,2022.0,989.41,0.219,3.0,2.019,3
1975.79,1991.0,1070.8,0.156,3.03,1.845,2
2000.53,2018.0,1411.51,0.094,3.15,1.417,1
1981.84,1991.0,702.8,0.062,2.85,2.82,0
1977.93,1991.0,1073.93,0.109,3.03,1.842,2
1987.87,2022.0,1259.46,0.172,3.1,1.578,3
1983.5,2008.0,642.8,0.047,2.81,3.086,3
1975.05,1990.0,406.47,0.031,2.61,4.859,2
2017.06,2031.0,1173.89,0.078,3.07,1.718,3
1970.06,1992.0,657.0,0.109,2.82,2.999,3
1977.17,1993.0,711.84,0.406,2.85,2.778,0
1979.1,1988.0,701.1,0.062,2.85,2.823,1
1957.28,1970.0,722.29,0.094,2.86,2.71,1
1982.53,2000.0,1291.26,0.219,3.11,1.535,0
1971.92,2015.0,884.47,0.156,2.95,2.23,3
1975.7,1988.0,443.67,0.031,2.65,4.453,0
1974.32,1990.0,782.27,0.219,2.89,2.524,2
1980.15,1990.0,1080.45,0.109,3.03,1.833,1
1980.63,2002.0,720.33,0.141,2.86,2.75,2
1973.69,1990.0,963.24,0.203,2.98,2.049,2
1957.08,1974.0,360.47,0.094,2.56,5.429,2
1992.57,2006.0,1392.59,0.328,3.14,1.431,0
1939.38,1954.0,690.64,0.109,2.84,2.808,1
1983.39,1994.0,821.62,0.141,2.91,2.414,2
1968.82,1987.0,1139.9,0.188,3.06,1.727,3
1951.57,1972.0,1295.98,0.062,3.11,1.506,1
1979.77,2018.0,1576.93,0.094,3.2,1.255,0
1986.8,1993.0,766.56,0.047,2.88,2.592,0
1986.2,2001.0,892.41,0.141,2.95,2.226,2
1975.5,1995.0,1167.76,0.172,3.07,1.692,3
1978.73,1993.0,1191.19,0.188,3.08,1.661,3
1980.13,1991.0,536.67,0.094,2.73,3.69,1
1986.02,2004.0,1164.63,0.031,3.07,1.705,3
1985.9,1993.0,621.76,0.062,2.79,3.194,1
1976.63,1991.0,994.92,0.172,3.0,1.987,2
1970.31,1986.0,1095.51,0.234,3.04,1.799,3
1988.27,2002.0,633.27,0.062,2.8,3.14,2
1988.81,2006.0,710.07,0.078,2.85,2.801,1
1993.59,2006.0,627.17,0.094,2.8,3.179,0
1975.12,1990.0,744.44,0.047,2.87,2.653,0
1978.57,2017.0,431.9,0.0,2.64,4.581,3
1983.4,2004.0,554.62,0.062,2.74,3.576,3
1967.77,2006.0,1008.08,0.25,3.0,1.952,3
1970.86,2001.0,1314.7,0.25,3.12,1.499,3
1971.37,1986.0,767.98,0.047,2.89,2.567,1
1991.13,2007.0,519.39,0.0,2.72,3.834,3
1971.92,2005.0,1462.82,0.25,3.17,1.348,3
2017.56,2048.0,1031.92,0.094,3.01,1.955,3
2002.46,2020.0,724.63,0.516,2.86,2.763,0
1980.71,1990.0,456.41,0.0,2.66,4.34,1
1971.93,1987.0,386.65,0.0,2.59,5.1,0
1991.81,2006.0,1050.64,0.219,3.02,1.896,3
1977.59,2010.0,650.18,0.188,2.81,3.042,0
1984.99,1991.0,897.91,0.188,2.95,2.211,2
1979.0,1993.0,1023.76,0.25,3.01,1.933,2
1975.82,1991.0,483.98,0.062,2.68,4.082,2
1963.63,1988.0,1084.82,0.109,3.04,1.81,3
1986.96,1993.0,461.41,0.0,2.66,4.306,1
1978.49,1990.0,604.19,0.078,2.78,3.275,2
1970.05,2004.0,1220.47,0.203,3.09,1.614,3
1998.17,2025.0,500.91,0.0,2.7,3.989,3
1972.71,2002.0,994.66,0.219,3.0,1.983,3
1979.11,1991.0,1206.85,0.109,3.08,1.64,0
1974.0,1988.0,783.43,0.109,2.89,2.52,2
1974.43,1991.0,1110.6,0.188,3.05,1.778,2
1883.55,1922.0,1263.09,0.141,3.1,1.491,3
1983.79,2000.0,404.42,0.0,2.61,4.905,2
1924.54,1940.0,1597.55,0.203,3.2,1.205,1
1975.96,1990.0,409.32,0.062,2.61,4.827,2
1964.03,1974.0,854.72,0.156,2.93,2.298,1
1974.85,1988.0,1050.28,0.047,3.02,1.88,0
1977.35,1990.0,714.43,0.234,2.85,2.768,2
1975.37,1988.0,918.96,0.172,2.96,2.15,2
1975.78,2020.0,1276.48,0.219,3.11,1.548,0
1966.15,2006.0,840.5,0.156,2.92,2.339,0
1976.12,2008.0,400.13,0.047,2.6,4.939,3
1982.93,1994.0,1186.63,0.172,3.07,1.671,3
1964.15,1991.0,1044.35,0.234,3.02,1.881,3
1961.93,1976.0,798.81,0.172,2.9,2.456,1
1968.86,1987.0,418.8,0.312,2.62,4.701,2
1982.23,1992.0,786.86,0.109,2.9,2.519,1
1963.64,1991.0,1228.47,0.172,3.09,1.598,3
1968.44,1987.0,406.28,0.062,2.61,4.845,2
1978.67,2006.0,1141.22,0.078,3.06,1.734,3
1978.77,1989.0,658.35,0.094,2.82,3.006,2
1978.53,1990.0,830.0,0.062,2.92,2.384,1
1978.77,2005.0,757.07,0.234,2.88,2.614,2
1971.64,2003.0,405.96,0.062,2.61,4.857,3
1974.13,1988.0,454.41,0.0,2.66,4.344,1
1982.28,1991.0,973.73,0.188,2.99,2.036,2
1982.12,2007.0,972.38,0.141,2.99,2.038,0
1959.27,1986.0,338.8,0.0,2.53,5.783,0
1978.99,1992.0,474.1,0.188,2.68,4.174,0
1946.71,1957.0,536.64,0.047,2.73,3.628,1
1987.75,1993.0,514.49,0.0,2.71,3.864,1
1986.65,2005.0,505.35,0.047,2.7,3.931,1
1983.1,2004.0,899.87,0.109,2.95,2.204,2
1975.24,2008.0,645.62,0.031,2.81,3.059,0
2035.08,2048.0,1378.51,0.25,3.14,1.476,0
1980.99,1991.0,382.77,0.0,2.58,5.175,2
1975.38,1991.0,381.55,0.0,2.58,5.177,2
1972.32,2007.0,1361.24,0.062,3.13,1.449,0
1978.86,1991.0,406.68,0.156,2.61,4.866,0
1972.16,2009.0,1317.64,0.219,3.12,1.497,0
1965.64,1986.0,1200.23,0.203,3.08,1.638,3
1957.34,1961.0,704.83,0.078,2.85,2.777,1
1976.83,1988.0,604.0,0.219,2.78,3.273,0
1960.45,1988.0,1193.91,0.234,3.08,1.642,3
1982.18,1991.0,375.28,0.0,2.57,5.282,1
2005.15,2021.0,1592.44,0.094,3.2,1.259,1
1996.54,2006.0,1561.61,0.125,3.19,1.279,1
1985.4,2002.0,1479.87,0.109,3.17,1.342,0
1982.05,1991.0,970.52,0.172,2.99,2.042,2
1971.39,2002.0,1276.8,0.219,3.11,1.544,3
1998.73,2022.0,1081.65,0.109,3.03,1.848,3
1948.2,1960.0,1250.21,0.016,3.1,1.558,1
1992.83,2023.0,459.27,0.0,2.66,4.339,3
1972.42,2000.0,1210.64,0.172,3.08,1.629,3
1982.96,1991.0,641.39,0.016,2.81,3.092,2
1970.32,1988.0,973.65,0.203,2.99,2.024,2
1993.77,2029.0,388.45,0.0,2.59,5.133,3
1997.88,2030.0,408.16,0.0,2.61,4.895,3
1977.97,1991.0,1392.21,0.297,3.14,1.421,0
1976.73,2004.0,1466.34,0.078,3.17,1.348,3
1982.54,2002.0,871.1,0.047,2.94,2.276,0
1978.11,1992.0,845.35,0.188,2.93,2.34,0
1985.32,2000.0,769.58,0.109,2.89,2.58,2
1978.56,1992.0,403.26,0.0,2.61,4.906,2
1979.98,1989.0,477.26,0.125,2.68,4.149,2
1961.43,1972.0,636.71,0.062,2.8,3.081,1
1997.96,2026.0,383.64,0.0,2.58,5.208,3
1974.02,1986.0,292.56,0.0,2.47,6.747,1
1970.71,2008.0,393.51,0.0,2.59,5.008,3
1978.96,2002.0,1038.05,0.141,3.02,1.906,2
1977.71,2002.0,959.8,0.188,2.98,2.061,2
1976.75,2005.0,1437.47,0.219,3.16,1.375,3
1988.61,2003.0,642.62,0.125,2.81,3.095,2
1976.82,1990.0,897.77,0.078,2.95,2.202,3
1978.05,2006.0,1018.27,0.078,3.01,1.943,0
1953.55,1960.0,950.04,0.062,2.98,2.056,1
1977.76,1989.0,370.26,0.0,2.57,5.342,0
1980.71,2002.0,410.87,0.0,2.61,4.821,1
1982.37,1991.0,838.67,0.078,2.92,2.364,0
1973.89,1987.0,444.86,0.156,2.65,4.437,2
1988.62,2024.0,930.55,0.125,2.97,2.137,3
1973.86,1989.0,984.27,0.188,2.99,2.005,3
1980.3,1993.0,947.99,0.172,2.98,2.089,2
1979.19,1991.0,823.6,0.188,2.92,2.403,2
1955.93,1960.0,934.52,0.062,2.97,2.093,1
1987.78,1992.0,384.66,0.0,2.59,5.168,1
1975.7,1990.0,695.04,0.125,2.84,2.843,2
1981.25,2001.0,1124.46,0.203,3.05,1.762,2
1983.08,2001.0,836.52,0.172,2.92,2.371,2
1973.58,2015.0,1332.49,0.266,3.12,1.481,0
1978.88,2001.0,1038.98,0.109,3.02,1.905,2
1983.7,1992.0,600.58,0.172,2.78,3.303,0
2000.21,2008.0,1463.78,0.047,3.17,1.366,1
1981.68,1992.0,398.49,0.0,2.6,4.973,2
1970.93,1977.0,765.48,0.062,2.88,2.575,1
1984.3,1992.0,517.94,0.094,2.71,3.831,1
1978.7,1992.0,762.87,0.141,2.88,2.594,2
1938.63,1960.0,912.01,0.156,2.96,2.126,3
2010.31,2025.0,423.0,0.0,2.63,4.753,1
1979.97,2006.0,419.05,0.031,2.62,4.725,3
2001.29,2017.0,1639.44,0.094,3.21,1.221,1
1970.27,1988.0,270.54,0.125,2.43,7.283,1
2001.69,2021.0,828.46,0.141,2.92,2.416,0
2013.03,2026.0,1324.6,0.125,3.12,1.52,1
1990.35,2002.0,440.14,0.0,2.64,4.522,1
1970.93,1990.0,458.03,0.156,2.66,4.303,2
2012.32,2031.0,850.06,0.188,2.93,2.367,0
1975.77,1992.0,398.11,0.0,2.6,4.963,2
1987.76,2000.0,1046.55,0.219,3.02,1.899,1
1987.11,2003.0,1432.91,0.125,3.16,1.387,0
1956.68,2003.0,1233.58,0.188,3.09,1.586,3
1975.17,1989.0,371.42,0.0,2.57,5.318,2
1987.27,2001.0,539.57,0.125,2.73,3.683,1
1975.66,1987.0,1655.64,0.109,3.22,1.193,1
1988.33,2001.0,857.55,0.344,2.93,2.319,1
1981.83,2001.0,353.81,0.0,2.55,5.601,1
1986.93,2025.0,1286.81,0.219,3.11,1.544,3
1976.41,1989.0,360.59,0.031,2.56,5.481,2
1948.95,1961.0,958.27,0.062,2.98,2.034,1
1988.13,2031.0,716.51,0.141,2.86,2.775,0
1979.43,2005.0,669.37,0.156,2.83,2.957,3
1982.76,2007.0,1004.44,0.188,3.0,1.974,3
1976.91,1992.0,428.13,0.0,2.63,4.618,2
2001.58,2022.0,408.42,0.0,2.61,4.901,3
1977.55,1988.0,526.38,0.188,2.72,3.757,2
1977.43,1992.0,1032.16,0.172,3.01,1.916,2
1994.56,2005.0,812.88,0.078,2.91,2.454,2
1985.95,2003.0,419.92,0.0,2.62,4.729,3
1964.1,2006.0,429.55,0.188,2.63,4.572,3
1974.23,1991.0,345.0,0.094,2.54,5.722,2
1955.55,1987.0,931.17,0.172,2.97,2.1,3
1974.27,1985.0,481.34,0.0,2.68,4.102,1
1970.37,2009.0,616.59,0.094,2.79,3.196,3
1986.83,2002.0,1619.92,0.094,3.21,1.226,1
1977.28,1991.0,1060.07,0.156,3.03,1.865,2
1977.87,2008.0,1294.86,0.25,3.11,1.527,0
1979.6,1989.0,268.4,0.0,2.43,7.376,1
1972.78,1986.0,363.18,0.0,2.56,5.432,0
1968.5,1987.0,1504.75,0.078,3.18,1.308,1
1978.52,1991.0,935.16,0.109,2.97,2.116,2
1974.13,2002.0,979.44,0.188,2.99,2.016,3
1965.79,1976.0,679.32,0.188,2.83,2.894,1
1979.88,1992.0,736.74,0.203,2.87,2.687,2
1979.09,1990.0,738.11,0.188,2.87,2.681,3
1985.69,1992.0,1023.22,0.203,3.01,1.941,2
1984.39,1992.0,767.32,0.031,2.88,2.586,2
1990.01,2002.0,429.16,0.031,2.63,4.637,0
1989.52,2020.0,1279.4,0.203,3.11,1.555,3
1977.21,2004.0,401.49,0.0,2.6,4.925,1
1997.55,2009.0,509.62,0.25,2.71,3.92,0
1981.04,2017.0,1033.74,0.234,3.01,1.916,3
1970.32,1987.0,635.0,0.219,2.8,3.103,2
1977.91,1992.0,1275.16,0.141,3.11,1.551,0
1975.49,2001.0,1299.86,0.062,3.11,1.52,3
1980.78,1990.0,969.52,0.062,2.99,2.043,2
1929.37,1952.0,1297.01,0.109,3.11,1.488,1
1966.44,2002.0,776.89,0.172,2.89,2.531,3
1990.89,2025.0,296.47,0.0,2.47,6.715,3
1978.54,1990.0,487.24,0.062,2.69,4.061,1
1975.66,1988.0,411.75,0.031,2.61,4.798,1
1957.87,1973.0,672.52,0.125,2.83,2.911,1
1981.04,1992.0,433.92,0.0,2.64,4.565,2
1979.31,1991.0,1439.43,0.172,3.16,1.375,0
1982.66,2004.0,1156.42,0.203,3.06,1.714,3
1965.53,2002.0,632.18,0.141,2.8,3.109,0
1985.13,2000.0,965.77,0.078,2.98,2.055,1
1975.9,1990.0,917.06,0.188,2.96,2.155,2
1978.75,2000.0,801.61,0.031,2.9,2.468,2
1984.46,1993.0,848.98,0.125,2.93,2.337,1
1963.91,1974.0,806.58,0.047,2.91,2.435,1
1980.3,2008.0,563.24,0.094,2.75,3.516,3
1969.3,2009.0,882.92,0.25,2.95,2.23,3
1978.52,1991.0,806.51,0.172,2.91,2.453,2
1978.4,1990.0,875.56,0.172,2.94,2.26,2
1963.36,1976.0,375.91,0.0,2.58,5.223,0
1961.22,1973.0,661.45,0.141,2.82,2.965,1
1983.22,2002.0,766.89,0.031,2.88,2.586,3
1972.01,2004.0,1176.49,0.172,3.07,1.676,3
1983.85,2000.0,1101.53,0.172,3.04,1.801,0
1983.0,1991.0,453.84,0.0,2.66,4.369,2
1981.39,2000.0,953.44,0.047,2.98,2.078,0
1979.58,2002.0,1398.9,0.172,3.15,1.415,0
1883.65,1906.0,778.38,0.203,2.89,2.42,3
1965.86,1976.0,1008.59,0.188,3.0,1.949,3
1966.48,1988.0,904.98,0.156,2.96,2.173,3
1985.5,2002.0,520.59,0.156,2.72,3.814,0
2001.37,2023.0,357.34,0.156,2.55,5.601,3
1977.33,1987.0,338.67,0.0,2.53,5.838,1
1957.33,2002.0,1026.33,0.172,3.01,1.907,3
1981.13,2001.0,836.12,0.172,2.92,2.369,2
1986.89,1992.0,398.61,0.0,2.6,4.985,1
1967.09,1974.0,637.7,0.188,2.8,3.085,1
1976.17,1993.0,921.13,0.109,2.96,2.145,2
1979.43,1993.0,996.94,0.078,3.0,1.986,2
1966.6,1975.0,574.34,0.0,2.76,3.424,0
1975.73,2021.0,1088.52,0.188,3.04,1.815,3
1971.39,2008.0,952.29,0.188,2.98,2.07,3
1976.94,1990.0,1645.76,0.062,3.22,1.201,0
1984.27,1992.0,620.24,0.094,2.79,3.199,1
1983.2,1991.0,733.22,0.188,2.87,2.705,2
1979.5,1992.0,901.16,0.234,2.95,2.197,2
1980.87,2001.0,939.91,0.078,2.97,2.108,2
2039.92,2048.0,1333.49,0.125,3.12,1.53,0
1983.04,1990.0,387.33,0.0,2.59,5.12,0
1874.04,1895.0,719.54,0.172,2.86,2.604,3
1972.79,2019.0,1327.87,0.109,3.12,1.486,0
1986.63,2003.0,1109.06,0.125,3.04,1.791,1
1975.94,1991.0,780.89,0.109,2.89,2.53,0
1971.66,1988.0,361.87,0.0,2.56,5.449,2
1957.49,1968.0,1572.49,0.078,3.2,1.245,1
1983.12,1990.0,828.49,0.172,2.92,2.394,1
1972.29,1987.0,846.44,0.109,2.93,2.33,2
1985.27,2003.0,546.58,0.359,2.74,3.632,0
1992.98,2006.0,697.48,0.0,2.84,2.857,3
1984.29,2002.0,621.92,0.219,2.79,3.191,0
1987.89,2006.0,619.95,0.312,2.79,3.207,0
1985.86,2019.0,1262.05,0.297,3.1,1.574,3
1987.46,2000.0,391.14,0.062,2.59,5.081,2
1983.96,2002.0,872.71,0.172,2.94,2.273,2
1964.31,1976.0,630.94,0.094,2.8,3.113,1
1975.77,1987.0,556.28,0.203,2.75,3.552,2
1972.9,1988.0,974.49,0.219,2.99,2.025,2
1980.16,1991.0,667.96,0.078,2.82,2.964,1
1983.87,1992.0,424.49,0.0,2.63,4.674,1
1982.96,1989.0,1401.82,0.078,3.15,1.415,1
1974.72,1987.0,857.89,0.062,2.93,2.302,1
1984.49,2004.0,482.96,0.094,2.68,4.109,3
2000.2,2015.0,497.31,0.172,2.7,4.022,0
1972.05,1988.0,564.92,0.094,2.75,3.491,2
1994.67,2018.0,589.35,0.078,2.77,3.385,0
1977.79,1989.0,809.0,0.062,2.91,2.445,1
1978.7,1993.0,1302.75,0.078,3.11,1.519,2
1970.96,1989.0,987.72,0.219,2.99,1.995,3
1976.26,1987.0,391.21,0.0,2.59,5.052,1
1985.87,2018.0,527.53,0.016,2.72,3.764,0
1970.77,1989.0,609.63,0.156,2.79,3.233,2
2002.0,2023.0,393.48,0.0,2.59,5.088,3
1984.51,1992.0,926.0,0.125,2.97,2.143,2
1983.05,2001.0,581.7,0.109,2.76,3.409,1
2000.97,2028.0,438.89,0.031,2.64,4.559,3
1980.17,2007.0,1304.72,0.203,3.12,1.518,3
1981.39,2001.0,1607.05,0.109,3.21,1.233,0
1977.02,1990.0,753.79,0.109,2.88,2.623,2
1967.42,1987.0,933.21,0.188,2.97,2.108,3
1982.06,1990.0,400.37,0.0,2.6,4.951,2
1978.15,1990.0,1006.28,0.219,3.0,1.966,0
1988.62,2002.0,407.06,0.0,2.61,4.885,1
1990.36,2006.0,708.16,0.078,2.85,2.811,2
1980.27,2005.0,1166.14,0.141,3.07,1.698,3
1979.13,1988.0,374.04,0.0,2.57,5.291,1
2000.28,2031.0,1185.6,0.234,3.07,1.687,3
1963.82,1972.0,800.92,0.062,2.9,2.452,1
1928.85,1943.0,1317.47,0.031,3.12,1.464,1
1984.36,2000.0,735.2,0.375,2.87,2.699,0
1981.63,1994.0,435.63,0.0,2.64,4.549,2
1968.09,2003.0,932.1,0.219,2.97,2.111,3
1978.74,1989.0,748.82,0.094,2.87,2.642,1
1974.37,1991.0,1245.61,0.203,3.1,1.585,3
2018.39,2044.0,486.26,0.047,2.69,4.151,3
2016.75,2048.0,502.72,0.062,2.7,4.012,3
1973.41,1986.0,652.98,0.109,2.81,3.022,1
1985.56,2004.0,1299.35,0.109,3.11,1.528,1
2021.69,2029.0,398.98,0.0,2.6,5.067,0
1978.83,1991.0,454.57,0.0,2.66,4.353,2
2048.0,2048.0,924.61,0.203,2.97,2.215,3
1969.44,1988.0,1449.91,0.125,3.16,1.358,0
1992.63,2018.0,603.0,0.031,2.78,3.305,0
1986.55,1992.0,1103.91,0.094,3.04,1.8,1
1977.31,1989.0,608.76,0.125,2.78,3.248,0
1981.78,2002.0,958.92,0.375,2.98,2.067,0
1982.57,1992.0,1088.55,0.172,3.04,1.821,2
1986.29,2000.0,1406.12,0.203,3.15,1.413,0
1971.48,2007.0,854.33,0.047,2.93,2.308,0
1990.03,2005.0,429.96,0.031,2.63,4.628,0
1989.39,2006.0,399.94,0.0,2.6,4.974,3
1981.85,2001.0,391.18,0.0,2.59,5.066,2
1976.49,1988.0,751.51,0.062,2.88,2.63,1
1973.62,1987.0,923.66,0.188,2.97,2.137,3
1995.77,2022.0,407.78,0.0,2.61,4.894,3
1978.27,1991.0,897.88,0.141,2.95,2.203,2
1982.89,1993.0,1240.61,0.172,3.09,1.598,2
1977.17,2000.0,965.76,0.172,2.98,2.047,2
2003.13,2022.0,1157.75,0.219,3.06,1.73,3
1988.14,2004.0,1298.73,0.0,3.11,1.531,1
1973.77,1991.0,1235.5,0.203,3.09,1.598,3
1983.38,1992.0,860.07,0.109,2.93,2.306,1
1978.43,1988.0,832.49,0.094,2.92,2.377,1
1987.65,2001.0,331.3,0.031,2.52,5.999,1
1990.25,2019.0,1298.72,0.219,3.11,1.532,3
1979.46,1993.0,884.51,0.141,2.95,2.238,2
1959.57,1971.0,708.5,0.188,2.85,2.766,1
1962.9,2003.0,1026.2,0.234,3.01,1.913,3
1978.02,1988.0,508.92,0.0,2.71,3.887,1
1927.72,2048.0,462.4,0.0,2.67,4.169,0
1982.62,2002.0,851.36,0.078,2.93,2.329,2
2022.89,2048.0,778.57,0.078,2.89,2.598,0
1943.61,1956.0,1086.38,0.25,3.04,1.789,1
1976.31,1990.0,402.44,0.0,2.6,4.911,2
1979.43,1988.0,609.87,0.109,2.79,3.246,1
1971.15,2002.0,1018.49,0.109,3.01,1.935,3
1992.49,2020.0,470.87,0.031,2.67,4.232,3
1998.56,2020.0,548.45,0.031,2.74,3.644,0
1984.11,2005.0,781.27,0.047,2.89,2.54,1
1975.91,1991.0,972.29,0.156,2.99,2.032,2
1980.92,2003.0,950.83,0.141,2.98,2.083,2
1973.18,2005.0,1017.06,0.156,3.01,1.94,3
1974.96,1991.0,860.75,0.141,2.93,2.294,2
1996.49,2019.0,547.99,0.0,2.74,3.643,3
1966.67,1990.0,465.07,0.0,2.67,4.229,3
2007.59,2028.0,694.34,0.094,2.84,2.891,3
1986.05,2009.0,1142.55,0.156,3.06,1.738,3
1985.19,1991.0,504.78,0.078,2.7,3.933,1
1816.57,1873.0,922.64,0.234,2.97,1.969,3
1973.75,1987.0,398.82,0.0,2.6,4.949,2
1943.45,1969.0,449.29,0.031,2.65,4.326,0
1963.68,2006.0,547.0,0.125,2.74,3.59,3
1972.01,1988.0,1323.49,0.109,3.12,1.49,0
1971.7,2009.0,794.91,0.172,2.9,2.48,3
1992.21,2007.0,581.83,0.094,2.76,3.424,3
1977.94,1989.0,994.67,0.188,3.0,1.989,2
1981.54,1993.0,1262.69,0.109,3.1,1.569,0
1968.75,1986.0,398.5,0.094,2.6,4.94,1
1990.36,2019.0,509.97,0.125,2.71,3.903,0
1969.33,1992.0,1323.39,0.219,3.12,1.488,3
1976.29,1989.0,843.72,0.141,2.93,2.342,3
1977.76,1993.0,994.96,0.141,3.0,1.988,2
1980.23,1992.0,907.84,0.172,2.96,2.181,0
1980.88,2002.0,656.32,0.078,2.82,3.018,0
1967.27,1986.0,759.97,0.312,2.88,2.589,2
1973.24,1989.0,333.32,0.0,2.52,5.92,2
1988.35,2000.0,372.77,0.0,2.57,5.334,1
1974.52,1990.0,838.29,0.172,2.92,2.355,2
1975.82,1989.0,725.25,0.078,2.86,2.724,2
1959.16,1972.0,825.63,0.109,2.92,2.373,1
1974.46,1991.0,1086.39,0.172,3.04,1.817,2
1983.2,1991.0,758.15,0.109,2.88,2.616,1
1977.18,1992.0,753.3,0.125,2.88,2.625,2
1955.17,1986.0,1212.95,0.078,3.08,1.612,3
1982.41,1990.0,690.33,0.078,2.84,2.872,1
1977.84,1989.0,786.89,0.156,2.9,2.513,3
1981.57,1992.0,976.27,0.172,2.99,2.03,2
1991.56,2017.0,1046.36,0.234,3.02,1.903,3
1988.96,2001.0,1478.69,0.078,3.17,1.345,1
1991.85,2005.0,619.64,0.109,2.79,3.215,1
1990.39,2006.0,587.61,0.047,2.77,3.387,2
1988.2,2017.0,1454.21,0.094,3.16,1.367,0
1982.98,2008.0,1487.41,0.094,3.17,1.333,0
1970.94,1992.0,433.4,0.0,2.64,4.548,3
1980.03,1994.0,1503.9,0.109,3.18,1.317,0
1960.91,1991.0,800.99,0.25,2.9,2.448,3
1970.59,1988.0,1470.58,0.109,3.17,1.34,1
1956.48,1970.0,414.08,0.031,2.62,4.725,2
